Station.Code,DateTimeStamp,F_Record,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,Depth,F_Depth,pH,F_pH,Turb,F_Turb
sfbrbwq,3/21/20 18:45,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/21/20 19:00,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/21/20 19:15,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/21/20 19:30,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/21/20 19:45,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/21/20 20:00,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/21/20 20:15,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/21/20 20:30,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/21/20 20:45,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/21/20 21:00,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/21/20 21:15,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/21/20 21:30,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/21/20 21:45,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/21/20 22:00,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/21/20 22:15,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/21/20 22:30,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/21/20 22:45,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/21/20 23:00,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/21/20 23:15,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/21/20 23:30,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/21/20 23:45,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 0:00,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 0:15,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 0:30,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 0:45,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 1:00,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 1:15,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 1:30,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 1:45,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 2:00,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 2:15,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 2:30,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 2:45,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 3:00,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 3:15,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 3:30,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 3:45,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 4:00,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 4:15,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 4:30,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 4:45,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 5:00,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 5:15,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 5:30,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 5:45,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 6:00,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 6:15,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 6:30,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 6:45,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 7:00,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 7:15,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 7:30,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 7:45,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 8:00,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 8:15,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 8:30,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 8:45,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 9:00,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 9:15,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 9:30,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 9:45,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 10:00,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 10:15,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 10:30,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 10:45,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 11:00,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 11:15,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 11:30,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 11:45,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 12:00,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 12:15,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 12:30,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 12:45,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 13:00,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 13:15,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 13:30,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 13:45,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 14:00,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 14:15,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 14:30,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 14:45,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 15:00,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 15:15,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 15:30,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 15:45,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 16:00,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 16:15,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 16:30,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 16:45,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 17:00,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 17:15,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 17:30,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 17:45,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 18:00,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 18:15,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 18:30,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 18:45,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 19:00,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 19:15,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 19:30,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 19:45,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 20:00,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 20:15,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 20:30,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 20:45,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 21:00,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 21:15,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 21:30,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 21:45,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 22:00,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 22:15,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 22:30,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 22:45,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 23:00,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 23:15,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 23:30,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/22/20 23:45,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/23/20 0:00,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/23/20 0:15,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/23/20 0:30,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/23/20 0:45,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/23/20 1:00,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/23/20 1:15,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/23/20 1:30,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/23/20 1:45,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/23/20 2:00,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/23/20 2:15,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/23/20 2:30,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/23/20 2:45,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/23/20 3:00,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/23/20 3:15,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/23/20 3:30,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
sfbrbwq,3/23/20 3:45,{CSM},,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),,<-2> (CSM)
