Station.Code,DateTimeStamp,F_Record,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,Depth,F_Depth,pH,F_pH,Turb,F_Turb
sfbrbwq,1/2/22 3:45, ,10.2,0,40.77,0,26,0,94,0,8.9,0,1.66,0,7.9,0,7,0
sfbrbwq,1/2/22 4:00, ,10.2,0,40.77,0,26,0,94.6,0,9,0,1.63,0,7.9,0,6,0
sfbrbwq,1/2/22 4:15, ,10.2,0,40.77,0,26,0,93,0,8.9,0,1.6,0,7.9,0,6,0
sfbrbwq,1/2/22 4:30, ,10.2,0,40.76,0,26,0,96.2,0,9.2,0,1.62,0,7.9,0,6,0
sfbrbwq,1/2/22 4:45, ,10.2,0,40.74,0,26,0,94.4,0,9,0,1.65,0,7.9,0,7,0
sfbrbwq,1/2/22 5:00, ,10.2,0,40.74,0,26,0,92.3,0,8.8,0,1.68,0,7.9,0,6,0
sfbrbwq,1/2/22 5:15, ,10.2,0,40.74,0,26,0,92.4,0,8.8,0,1.69,0,7.9,0,6,0
sfbrbwq,1/2/22 5:30, ,9.6,0,40.12,0,25.5,0,94,0,9.1,0,1.73,0,7.9,0,5,0
sfbrbwq,1/2/22 5:45, ,9.6,0,39.91,0,25.3,0,93.3,0,9.1,0,1.78,0,7.9,0,6,0
sfbrbwq,1/2/22 6:00, ,10,0,40.45,0,25.7,0,92.1,0,8.8,0,1.83,0,7.9,0,5,0
sfbrbwq,1/2/22 6:15, ,9.4,0,39.86,0,25.3,0,92.2,0,9,0,1.9,0,7.9,0,5,0
sfbrbwq,1/2/22 6:30, ,9.4,0,39.79,0,25.2,0,91.4,0,8.9,0,1.98,0,7.9,0,4,0
sfbrbwq,1/2/22 6:45, ,9.6,0,40,0,25.4,0,91.2,0,8.8,0,2.06,0,7.9,0,6,0
sfbrbwq,1/2/22 7:00, ,9.5,0,39.85,0,25.3,0,91.7,0,8.9,0,2.14,0,7.9,0,6,0
sfbrbwq,1/2/22 7:15, ,9.4,0,39.69,0,25.2,0,91.8,0,8.9,0,2.23,0,7.9,0,5,0
sfbrbwq,1/2/22 7:30, ,10.6,0,41.41,0,26.4,0,85.7,0,8.1,0,2.31,0,7.8,0,8,0
sfbrbwq,1/2/22 7:45, ,10.8,0,42.38,0,27.1,0,87.1,0,8.1,0,2.41,0,7.8,0,9,0
sfbrbwq,1/2/22 8:00, ,10.8,0,43.1,0,27.7,0,87.6,0,8.1,0,2.48,0,7.8,0,9,0
sfbrbwq,1/2/22 8:15, ,10.9,0,43.36,0,27.8,0,87.9,0,8.2,0,2.54,0,7.8,0,9,0
sfbrbwq,1/2/22 8:30, ,10.9,0,43.43,0,27.9,0,86.3,0,8,0,2.61,0,7.8,0,8,0
sfbrbwq,1/2/22 8:45, ,10.9,0,43.82,0,28.2,0,86.9,0,8,0,2.68,0,7.8,0,6,0
sfbrbwq,1/2/22 9:00, ,10.9,0,43.99,0,28.3,0,87.4,0,8.1,0,2.73,0,7.8,0,7,0
sfbrbwq,1/2/22 9:15, ,10.9,0,44.01,0,28.3,0,87.9,0,8.1,0,2.76,0,7.8,0,6,0
sfbrbwq,1/2/22 9:30, ,11,0,44.02,0,28.3,0,87.7,0,8.1,0,2.82,0,7.8,0,5,0
sfbrbwq,1/2/22 9:45, ,10.9,0,43.98,0,28.3,0,88.1,0,8.1,0,2.89,0,7.8,0,5,0
sfbrbwq,1/2/22 10:00, ,10.9,0,43.7,0,28.1,0,89.6,0,8.3,0,2.92,0,7.9,0,6,0
sfbrbwq,1/2/22 10:15, ,10.8,0,43.66,0,28,0,90,0,8.3,0,2.95,0,7.9,0,5,0
sfbrbwq,1/2/22 10:30, ,10.9,0,43.69,0,28.1,0,89,0,8.2,0,2.94,0,7.8,0,6,0
sfbrbwq,1/2/22 10:45, ,10.9,0,43.75,0,28.1,0,88.8,0,8.2,0,2.91,0,7.8,0,6,0
sfbrbwq,1/2/22 11:00, ,10.9,0,43.78,0,28.1,0,89.5,0,8.3,0,2.88,0,7.9,0,5,0
sfbrbwq,1/2/22 11:15, ,10.8,0,43.59,0,28,0,89.6,0,8.3,0,2.85,0,7.8,0,7,0
sfbrbwq,1/2/22 11:30, ,10.9,0,43.8,0,28.2,0,91,0,8.4,0,2.78,0,7.9,0,5,0
sfbrbwq,1/2/22 11:45, ,10.9,0,43.79,0,28.1,0,90.9,0,8.4,0,2.71,0,7.9,0,6,0
sfbrbwq,1/2/22 12:00, ,10.9,0,43.79,0,28.1,0,91.2,0,8.4,0,2.64,0,7.9,0,8,0
sfbrbwq,1/2/22 12:15, ,10.9,0,43.77,0,28.1,0,91.7,0,8.5,0,2.52,0,7.9,0,5,0
sfbrbwq,1/2/22 12:30, ,10.9,0,43.58,0,28,0,91.8,0,8.5,0,2.39,0,7.9,0,5,0
sfbrbwq,1/2/22 12:45, ,10.9,0,43.49,0,27.9,0,92.3,0,8.6,0,2.25,0,7.9,0,6,0
sfbrbwq,1/2/22 13:00, ,10.9,0,43.25,0,27.8,0,92,0,8.5,0,2.1,0,7.9,0,7,0
sfbrbwq,1/2/22 13:15, ,10.8,0,42.91,0,27.5,0,92.1,0,8.6,0,1.95,0,7.9,0,6,0
sfbrbwq,1/2/22 13:30, ,10.8,0,42.92,0,27.5,0,92.3,0,8.6,0,1.8,0,7.9,0,6,0
sfbrbwq,1/2/22 13:45, ,10.4,0,41.31,0,26.4,0,93.5,0,8.8,0,1.66,0,7.9,0,6,0
sfbrbwq,1/2/22 14:00, ,10.3,0,40.91,0,26.1,0,96.1,0,9.1,0,1.54,0,7.9,0,6,0
sfbrbwq,1/2/22 14:15, ,10.1,0,40.6,0,25.9,0,97.6,0,9.3,0,1.42,0,7.9,0,6,0
sfbrbwq,1/2/22 14:30, ,10.2,0,40.81,0,26,0,98.3,0,9.4,0,1.28,0,7.9,0,6,0
sfbrbwq,1/2/22 14:45, ,10,0,40.69,0,25.9,0,99.4,0,9.5,0,1.16,0,8,0,7,0
sfbrbwq,1/2/22 15:00, ,9.8,0,40.3,0,25.6,0,101.9,0,9.8,0,1.03,0,8,0,6,0
sfbrbwq,1/2/22 15:15, ,9.8,0,40.37,0,25.7,0,104,0,10,0,0.92,0,8,0,6,0
sfbrbwq,1/2/22 15:30, ,10,0,40.66,0,25.9,0,106.2,0,10.2,0,0.81,0,8,0,8,0
sfbrbwq,1/2/22 15:45, ,10.1,0,40.78,0,26,0,107.7,0,10.3,0,0.7,0,8,0,8,0
sfbrbwq,1/2/22 16:00, ,10.1,0,40.83,0,26,0,109.9,0,10.5,0,0.61,0,8,0,8,0
sfbrbwq,1/2/22 16:15, ,10,0,40.72,0,25.9,0,113.7,0,10.9,0,0.49,0,8.1,0,9,0
sfbrbwq,1/2/22 16:30, ,9.8,0,40.2,0,25.6,0,117.5,0,11.3,0,0.4,0,8.1,0,9,0
sfbrbwq,1/2/22 16:45, ,9.6,0,39.88,0,25.3,0,119.9,0,11.6,0,0.33,0,8.2,0,8,0
sfbrbwq,1/2/22 17:00, ,9.6,0,39.9,0,25.3,0,122.6,0,11.9,0,0.27,0,8.2,0,8,0
sfbrbwq,1/2/22 17:15, ,9.5,0,39.91,0,25.3,0,122.8,0,11.9,0,0.25,0,8.2,0,146,0
sfbrbwq,1/2/22 17:30, ,9.5,0,39.92,0,25.3,0,123.7,0,12,0,0.23,0,8.3,0,9,0
sfbrbwq,1/2/22 17:45, ,9.5,0,39.92,0,25.3,0,122.4,0,11.9,0,0.21,0,8.3,0,7,0
sfbrbwq,1/2/22 18:00, ,9.5,0,39.91,0,25.3,0,121.8,0,11.8,0,0.22,0,8.2,0,6,0
sfbrbwq,1/2/22 18:15, ,9.5,0,39.93,0,25.4,0,121.3,0,11.8,0,0.24,0,8.2,0,9,0
sfbrbwq,1/2/22 18:30, ,9.5,0,39.94,0,25.4,0,119.5,0,11.6,0,0.26,0,8.2,0,7,0
sfbrbwq,1/2/22 18:45, ,9.5,0,39.93,0,25.4,0,118.3,0,11.5,0,0.3,0,8.2,0,7,0
sfbrbwq,1/2/22 19:00, ,9.5,0,39.92,0,25.3,0,116.5,0,11.3,0,0.37,0,8.2,0,9,0
sfbrbwq,1/2/22 19:15, ,9.7,0,40.15,0,25.5,0,114.6,0,11.1,0,0.46,0,8.1,0,11,0
sfbrbwq,1/2/22 19:30, ,9.9,0,40.62,0,25.9,0,113.1,0,10.9,0,0.56,0,8.1,0,11,0
sfbrbwq,1/2/22 19:45, ,10,0,40.84,0,26,0,110.5,0,10.6,0,0.65,0,8.1,0,11,0
sfbrbwq,1/2/22 20:00, ,10,0,40.96,0,26.1,0,106.9,0,10.2,0,0.76,0,8,0,17,0
sfbrbwq,1/2/22 20:15, ,10,0,41.03,0,26.1,0,104.3,0,10,0,0.87,0,8,0,17,0
sfbrbwq,1/2/22 20:30, ,10,0,41.06,0,26.2,0,102.6,0,9.8,0,0.99,0,8,0,14,0
sfbrbwq,1/2/22 20:45, ,10.2,0,40.26,0,25.6,0,97.7,0,9.3,0,1.11,0,7.9,0,13,0
sfbrbwq,1/2/22 21:00, ,10.3,0,39.67,0,25.2,0,95,0,9.1,0,1.22,0,7.9,0,13,0
sfbrbwq,1/2/22 21:15, ,10.3,0,39.38,0,25,0,93.9,0,9,0,1.32,0,7.9,0,13,0
sfbrbwq,1/2/22 21:30, ,10.4,0,39.52,0,25.1,0,94,0,9,0,1.42,0,7.9,0,14,0
sfbrbwq,1/2/22 21:45, ,10.4,0,39.96,0,25.4,0,93.9,0,8.9,0,1.53,0,7.9,0,12,0
sfbrbwq,1/2/22 22:00, ,10.4,0,39.98,0,25.4,0,94.2,0,9,0,1.62,0,7.9,0,14,0
sfbrbwq,1/2/22 22:15, ,10.4,0,39.88,0,25.4,0,93.8,0,8.9,0,1.69,0,7.9,0,13,0
sfbrbwq,1/2/22 22:30, ,10.4,0,39.73,0,25.3,0,93.4,0,8.9,0,1.77,0,7.9,0,12,0
sfbrbwq,1/2/22 22:45, ,10.4,0,39.64,0,25.2,0,93.2,0,8.9,0,1.85,0,7.9,0,12,0
sfbrbwq,1/2/22 23:00, ,10.4,0,39.59,0,25.2,0,93,0,8.9,0,1.94,0,7.9,0,12,0
sfbrbwq,1/2/22 23:15, ,10.4,0,39.39,0,25,0,92.3,0,8.8,0,2.01,0,7.9,0,11,0
sfbrbwq,1/2/22 23:30, ,10.4,0,39.38,0,25,0,90.8,0,8.7,0,2.08,0,7.8,0,9,0
sfbrbwq,1/2/22 23:45, ,10.4,0,39.57,0,25.1,0,88.2,0,8.4,0,2.12,0,7.8,0,7,0
sfbrbwq,1/3/22 0:00, ,10.4,0,39.36,0,25,0,90.7,0,8.6,0,2.15,0,7.9,0,8,0
sfbrbwq,1/3/22 0:15, ,10.4,0,39.27,0,24.9,0,90.6,0,8.6,0,2.19,0,7.8,0,7,0
sfbrbwq,1/3/22 0:30, ,10.4,0,39.22,0,24.9,0,91.6,0,8.7,0,2.21,0,7.9,0,8,0
sfbrbwq,1/3/22 0:45, ,10.4,0,39.11,0,24.8,0,91.2,0,8.7,0,2.22,0,7.9,0,9,0
sfbrbwq,1/3/22 1:00, ,10.4,0,39.26,0,24.9,0,90.8,0,8.7,0,2.22,0,7.9,0,9,0
sfbrbwq,1/3/22 1:15, ,10.4,0,39.33,0,25,0,90.5,0,8.6,0,2.24,0,7.9,0,9,0
sfbrbwq,1/3/22 1:30, ,10.4,0,39.51,0,25.1,0,89,0,8.5,0,2.22,0,7.8,0,8,0
sfbrbwq,1/3/22 1:45, ,10.4,0,39.57,0,25.1,0,90,0,8.6,0,2.17,0,7.8,0,7,0
sfbrbwq,1/3/22 2:00, ,10.4,0,39.75,0,25.3,0,91.2,0,8.7,0,2.12,0,7.9,0,7,0
sfbrbwq,1/3/22 2:15, ,10.3,0,39.91,0,25.4,0,91,0,8.7,0,2.08,0,7.9,0,7,0
sfbrbwq,1/3/22 2:30, ,10.3,0,40.04,0,25.5,0,92.1,0,8.8,0,2.04,0,7.9,0,8,0
sfbrbwq,1/3/22 2:45, ,10.3,0,40.18,0,25.6,0,92.2,0,8.8,0,2.01,0,7.9,0,8,0
sfbrbwq,1/3/22 3:00, ,10.3,0,40.33,0,25.7,0,92.6,0,8.8,0,1.96,0,7.9,0,8,0
sfbrbwq,1/3/22 3:15, ,10.2,0,40.6,0,25.9,0,92.7,0,8.8,0,1.9,0,7.9,0,7,0
sfbrbwq,1/3/22 3:30, ,10.2,0,40.78,0,26,0,94,0,8.9,0,1.86,0,7.9,0,7,0
sfbrbwq,1/3/22 3:45, ,10.2,0,40.89,0,26.1,0,95,0,9,0,1.8,0,7.9,0,6,0
sfbrbwq,1/3/22 4:00, ,10.2,0,40.94,0,26.1,0,95.2,0,9.1,0,1.75,0,7.9,0,6,0
sfbrbwq,1/3/22 4:15, ,10.2,0,40.93,0,26.1,0,95,0,9,0,1.7,0,7.9,0,6,0
sfbrbwq,1/3/22 4:30, ,10.2,0,40.92,0,26.1,0,94.3,0,9,0,1.7,0,7.9,0,6,0
sfbrbwq,1/3/22 4:45, ,10.2,0,40.9,0,26.1,0,93.2,0,8.9,0,1.67,0,7.9,0,8,0
